﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2zlgwqw8BLX2JGB76LIFeF","Missing You","BTOB","Brother Act.","1","2","236829","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:41Z"
"spotify:track:1C8vJqfSxRgF2lAxnwJz9E","lie","Yang Da Il","inside","1","3","228548","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:44Z"
"spotify:track:2nJDePK69THatYkjkjQFE8","You are so beautiful","Eddy Kim","Guardian (Original Television Soundtrack) Part 5","1","1","195333","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:45Z"
"spotify:track:5XXJnC5TvcL2QsAZ3Nxgku","I Love You Boy","Suzy","당신이 잠든 사이에 Pt. 4 Original Television Soundtrack","1","1","264538","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:47Z"
"spotify:track:7oT5JOWwxnwcZRI6NLzhWs","No matter where","M.C the Max","Pathos","1","2","331154","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:50Z"
"spotify:track:2oR3YkeTtH4lV6nzt7xxrh","Would You Love Me?","Stella Jang","로봇이 아니야, Pt. 2 Original Television Soundtrack","1","1","216103","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:51Z"
"spotify:track:06iCpnENY8Lh8yaErS1Prb","I Fall In Love (feat. Obroject)","VROMANCE, O Broject","Strong Woman Do Bong Soon, Pt. 6 (Original Soundtrack)","1","1","200953","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:52Z"
"spotify:track:3WZ3wHtGWzevZkeUVXCIZe","Heartbeat","SURAN","Strong Woman Do Bong Soon, Pt. 2 (Original Soundtrack)","1","1","232653","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:55Z"
"spotify:track:1TM0n3pwhDOPZhmhDRpOLS","Don’t Forget","Crush, TAEYEON","Don't Forget","1","1","219106","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:56Z"
"spotify:track:37dkyQQNJLaqk09kkNr7In","Amazing You","Han Dong Geun","The 3rd Digital Single `Amazing You'","1","1","296832","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:58Z"
"spotify:track:5mzAyvXN3s2qfmwl2hMOE7","A Daily Song","Hwang Chi Yeul","Be ordinary","1","3","258950","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:59Z"
"spotify:track:221PQiYwFVxVWvY1kpYhtN","Try","PARK WON","1 24","1","2","263326","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:48:02Z"
